"","rowlabel","split","sex","yrsarea","resyrago","work2","tenure1","livharm1","agegrp7","ethgrp2a","educat3","rural2","edeprivex","wdeprivex","IndivWgtx","cause2m","walkdark","walkday","homealon","wburgl","wmugged","wcarstol","wfromcar","wraped","wattack","wraceatt","worryx","bcsvictim","rubbcomm","vandcomm","poorhou","antisocx"
"7840",147384190,"C (Crime preventing)","Female",7,NA,2,1,1,"75+",1,"None","Urban",2,NA,1.26118898391724,NA,NA,NA,NA,"Not very worried","Fairly Worried",NA,NA,"Fairly Worried","Fairly Worried","Not very worried",0.927512168884277,0,3,3,3,NA
"7841",136471010,"A (Experience of the police)","Male",7,NA,2,1,5,"75+",1,"None","Urban",2,NA,0.559982120990753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA
"7842",136532230,"C (Crime preventing)","Female",5,NA,2,4,1,"35-44",1,"Apprenticeship or A/AS level","Urban",3,NA,0.854525446891785,NA,NA,NA,NA,"Not at all worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.3885418176651,0,1,4,4,NA
"7843",147379180,"B (Attitudes to the CJS)","Male",2,1,1,4,3,"25-34",1,"Degree or diploma","Urban",2,NA,0.940805554389954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,NA
"7844",136438300,"B (Attitudes to the CJS)","Male",7,NA,2,1,3,"55-64",1,"None","Urban",1,NA,0.575468063354492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,4,NA
"7845",147275310,"C (Crime preventing)","Female",4,NA,2,4,3,"25-34",1,"O level/GCSE","Urban",2,NA,0.360054731369019,NA,NA,NA,NA,"Fairly Worried","Not very worried",NA,NA,"Fairly Worried","Fairly Worried","Not very worried",0.875674545764923,1,3,4,4,NA
"7846",136378300,"B (Attitudes to the CJS)","Female",3,NA,1,2,1,"25-34",1,"Degree or diploma","Urban",2,NA,1.03119361400604,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,0,3,3,3,NA
"7847",136884110,"C (Crime preventing)","Female",5,NA,1,1,2,"55-64",1,"None","Rural",5,NA,0.477728724479675,NA,NA,NA,NA,"Not at all worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.3885418176651,0,4,4,4,NA
"7848",136429190,"C (Crime preventing)","Male",7,NA,1,4,1,"45-54",1,"Apprenticeship or A/AS level","Urban",1,NA,2.55182290077209,NA,NA,NA,NA,"Fairly Worried","Not very worried",NA,NA,"Not at all worried","Not very worried","Not at all worried",-0.257573813199997,0,3,3,3,NA
"7849",136875110,"C (Crime preventing)","Male",7,NA,2,4,1,"75+",1,"Apprenticeship or A/AS level","Urban",3,NA,0.928010880947113,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not very worried","Not very worried","Not at all worried",-0.246148273348808,0,4,4,4,NA
"7850",137175030,"C (Crime preventing)","Male",7,NA,1,2,1,"55-64",1,"Apprenticeship or A/AS level","Urban",5,NA,1.19981610774994,NA,NA,NA,NA,"Fairly Worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-0.875262022018433,0,3,3,3,NA
"7851",136122050,"A (Experience of the police)","Female",6,NA,1,1,6,"55-64",1,"O level/GCSE","Urban",1,NA,0.267099469900131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,0.012643457390368
"7852",147472110,"C (Crime preventing)","Female",5,NA,2,1,5,"75+",1,"None","Rural",3,NA,0.472175776958466,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-0.823424398899078,0,4,4,4,NA
"7853",136041240,"D (Online security)","Female",7,NA,2,1,3,"55-64",1,"Degree or diploma","Urban",4,NA,0.639214336872101,4,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,3,NA
"7854",136120330,"A (Experience of the police)","Male",6,NA,2,4,5,"75+",1,"Degree or diploma","Urban",4,NA,0.509818196296692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,-0.998238801956177
"7855",136515260,"B (Attitudes to the CJS)","Male",6,NA,1,2,1,"35-44",1,"Other","Urban",2,NA,0.936344683170319,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,0,3,3,2,NA
"7856",137078060,"B (Attitudes to the CJS)","Female",7,NA,2,1,1,"75+",1,"None","Urban",3,NA,0.358933568000793,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,NA
"7857",136796120,"D (Online security)","Female",7,NA,2,1,6,"75+",1,"None","Urban",2,NA,0.633646547794342,1,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,NA
"7858",136363180,"B (Attitudes to the CJS)","Male",7,NA,1,4,1,"55-64",1,"Apprenticeship or A/AS level","Urban",5,NA,0.983006596565247,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,0,4,4,4,NA
"7859",136967270,"C (Crime preventing)","Male",3,NA,1,4,3,"16-24",3,"Apprenticeship or A/AS level","Urban",1,NA,2.38730931282043,NA,NA,NA,NA,"Not at all worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.3885418176651,0,3,3,3,NA
"7860",136733230,"C (Crime preventing)","Male",6,NA,1,4,5,"45-54",2,"Degree or diploma","Rural",5,NA,0.559693813323975,NA,NA,NA,NA,"Not at all worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.3885418176651,0,4,4,4,NA
"7861",136490190,"C (Crime preventing)","Male",6,NA,1,2,1,"45-54",1,"O level/GCSE","Urban",5,NA,0.625440001487732,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not at all worried","Not very worried","Not at all worried",-0.514213681221008,0,4,4,4,NA
"7862",136364080,"D (Online security)","Male",6,NA,1,2,2,"35-44",1,"Degree or diploma","Urban",1,NA,0.959387004375458,6,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA
"7863",137125060,"B (Attitudes to the CJS)","Female",5,NA,1,4,2,"35-44",1,"Apprenticeship or A/AS level","Urban",2,NA,1.33414852619171,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,0,3,4,4,NA
"7864",137108080,"D (Online security)","Male",6,NA,1,4,5,"45-54",1,"Apprenticeship or A/AS level","Urban",2,NA,0.662785530090332,10,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA
"7865",136274250,"A (Experience of the police)","Male",7,NA,2,1,1,"75+",1,"Other","Urban",2,NA,1.12093865871429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,-0.500811278820038
"7866",136860010,"A (Experience of the police)","Female",7,NA,1,4,5,"55-64",1,"None","Urban",3,NA,1.14308333396912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,0.92767459154129
"7867",136073110,"C (Crime preventing)","Female",5,NA,2,4,2,"25-34",1,"Other","Urban",1,NA,0.683559536933899,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not very worried","Not very worried","Not very worried",0.0417585112154484,1,3,4,4,NA
"7868",136949130,"A (Experience of the police)","Male",7,NA,2,1,1,"55-64",1,"Apprenticeship or A/AS level","Rural",NA,4,0.519710183143616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,-1.21526670455933
"7869",136707180,"B (Attitudes to the CJS)","Male",5,2,1,4,3,"25-34",1,"Degree or diploma","Urban",2,NA,0.686559438705444,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,0,3,3,3,NA
"7870",136644250,"A (Experience of the police)","Female",7,NA,2,1,6,"75+",1,"None","Urban",5,NA,0.677514851093292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,-1.21526670455933
"7871",136083070,"C (Crime preventing)","Male",1,2,1,4,3,"16-24",1,"Apprenticeship or A/AS level","Rural",5,NA,4.03529596328735,NA,NA,NA,NA,"Fairly Worried","Not very worried",NA,NA,"Not Applicable","Not at all worried","Not at all worried",NA,0,4,4,4,NA
"7872",136539150,"C (Crime preventing)","Female",7,NA,1,1,1,"45-54",1,"Degree or diploma","Rural",NA,3,0.457270741462708,NA,NA,NA,NA,"Fairly Worried","Not at all worried",NA,NA,"Not at all worried","Not very worried","Not at all worried",-0.566051304340363,0,3,4,4,NA
"7873",136420080,"D (Online security)","Female",6,NA,2,4,1,"35-44",4,"None","Urban",1,NA,0.639080226421356,7,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA
"7874",136004130,"A (Experience of the police)","Male",5,NA,1,4,2,"25-34",1,"Degree or diploma","Urban",2,NA,0.824706614017487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,2,0.524503886699677
"7875",136739070,"C (Crime preventing)","Male",6,NA,2,4,6,"35-44",1,"Apprenticeship or A/AS level","Rural",4,NA,0.495877176523209,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not very worried","Fairly Worried","Not very worried",0.350969225168228,0,3,4,3,NA
"7876",136777100,"B (Attitudes to the CJS)","Male",5,NA,1,1,1,"45-54",1,"O level/GCSE","Urban",4,NA,2.36688828468323,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,4,4,4,NA
"7877",136329040,"D (Online security)","Female",7,NA,2,1,6,"75+",1,"Apprenticeship or A/AS level","Rural",3,NA,0.50094199180603,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,NA
"7878",136378140,"B (Attitudes to the CJS)","Female",7,NA,1,2,2,"45-54",1,"Apprenticeship or A/AS level","Urban",2,NA,0.802159547805786,NA,NA,NA,NA,NA,NA,3,4,NA,NA,NA,NA,1,3,3,3,NA
"7879",136276300,"B (Attitudes to the CJS)","Male",7,NA,2,1,4,"75+",1,"Apprenticeship or A/AS level","Urban",5,NA,0.519480586051941,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,0,4,4,4,NA
"7880",137206310,"C (Crime preventing)","Female",7,NA,1,1,3,"55-64",1,"Apprenticeship or A/AS level","Rural",3,NA,0.495108097791672,NA,NA,NA,NA,"Fairly Worried","Not very worried",NA,NA,"Not very worried","Not very worried","Not at all worried",0.0104916086420417,0,4,4,4,NA
"7881",136820150,"C (Crime preventing)","Female",4,NA,2,2,1,"35-44",3,"Degree or diploma","Urban",3,NA,1.30571854114532,NA,NA,NA,NA,"Very Worried","Very Worried",NA,NA,"Don't Know","Fairly Worried","Fairly Worried",NA,1,3,4,4,NA
"7882",136114030,"C (Crime preventing)","Male",7,NA,2,5,3,"35-44",1,"Apprenticeship or A/AS level","Rural",5,NA,1.5751816034317,NA,NA,NA,NA,"Not very worried","Not at all worried",NA,NA,"Not at all worried","Not very worried","Not at all worried",-0.822691202163696,0,3,3,3,NA
"7883",136672050,"A (Experience of the police)","Male",5,1,2,4,3,"16-24",1,"O level/GCSE","Rural",3,NA,1.0847499370575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,-0.51726359128952
"7884",136746090,"A (Experience of the police)","Male",7,NA,1,2,1,"25-34",1,"Apprenticeship or A/AS level","Rural",3,NA,0.548860311508179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,1.4522271156311
"7885",136510230,"C (Crime preventing)","Female",1,2,2,4,3,"25-34",5,"Degree or diploma","Urban",4,NA,0.459078371524811,NA,NA,NA,NA,"Not very worried","Fairly Worried",NA,NA,"Very Worried","Fairly Worried","Not very worried",1.19557762145996,1,3,3,3,NA
"7886",136843270,"C (Crime preventing)","Female",7,NA,1,2,1,"35-44",1,"Apprenticeship or A/AS level","Urban",2,NA,1.802281498909,NA,NA,NA,NA,"Very Worried","Fairly Worried",NA,NA,"Very Worried","Very Worried","Fairly Worried",2.30597496032715,0,4,4,3,NA
"7887",136283090,"A (Experience of the police)","Male",6,1,1,2,2,"25-34",1,"Degree or diploma","Urban",1,NA,1.74804174900055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,-1.21526670455933
"7888",136494090,"A (Experience of the police)","Male",4,NA,1,2,3,"35-44",1,"Apprenticeship or A/AS level","Rural",5,NA,0.584110260009766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,-0.990557968616486
"7889",136734070,"C (Crime preventing)","Female",7,NA,2,1,6,"65-74",1,"Degree or diploma","Rural",4,NA,0.556185185909271,NA,NA,NA,NA,"Fairly Worried","Fairly Worried",NA,NA,"Not very worried","Fairly Worried","Not at all worried",0.628179848194122,0,4,4,4,NA
"7890",136783250,"A (Experience of the police)","Male",7,NA,1,2,1,"35-44",1,"Degree or diploma","Urban",4,NA,0.924781680107117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,1.75000047683716
"7891",136920150,"C (Crime preventing)","Male",7,NA,1,2,1,"45-54",1,"Degree or diploma","Urban",5,NA,1.01351201534271,NA,NA,NA,NA,"Fairly Worried","Not very worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-0.566784560680389,0,3,3,3,NA
"7892",137057010,"A (Experience of the police)","Female",7,NA,1,2,1,"55-64",1,"Degree or diploma","Rural",4,NA,0.786670446395874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,-1.21526670455933
"7893",136049050,"A (Experience of the police)","Male",5,NA,2,4,3,"16-24",1,"O level/GCSE","Urban",1,NA,1.43884348869324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,2.2456648349762
"7894",136594160,"D (Online security)","Female",4,NA,2,4,1,"65-74",4,"Degree or diploma","Urban",3,NA,1.10815691947937,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA
"7895",136866170,"A (Experience of the police)","Male",7,NA,2,1,1,"65-74",1,"None","Rural",5,NA,0.533537030220032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,0.012643457390368
"7896",136340190,"C (Crime preventing)","Male",5,NA,1,4,1,"35-44",1,"Apprenticeship or A/AS level","Rural",3,NA,0.921541154384613,NA,NA,NA,NA,"Not very worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.13190197944641,0,4,4,4,NA
"7897",136057220,"B (Attitudes to the CJS)","Male",7,NA,2,1,6,"75+",1,"None","Urban",5,NA,0.228801473975182,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,0,4,4,4,NA
"7898",136416290,"A (Experience of the police)","Female",2,1,2,4,4,"35-44",4,"None","Urban",1,NA,0.629305005073547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,3,0.229671433568001
"7899",147465310,"C (Crime preventing)","Female",6,NA,2,1,1,"65-74",1,"None","Rural",5,NA,1.17596745491028,NA,NA,NA,NA,"Not very worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.13190197944641,0,4,4,4,NA
"7900",135564010,"A (Experience of the police)","Female",7,NA,1,2,1,"45-54",1,"O level/GCSE","Urban",3,NA,1.05490970611572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,2.32856750488281
"7901",135459500,"B (Attitudes to the CJS)","Female",7,NA,1,1,6,"35-44",1,"O level/GCSE","Urban",2,NA,0.495234966278076,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,1,2,3,2,NA
"7902",136964300,"B (Attitudes to the CJS)","Female",2,1,1,4,5,"55-64",4,"Degree or diploma","Urban",2,NA,3.95601916313171,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,2,3,3,NA
"7903",136450080,"D (Online security)","Male",6,NA,1,2,1,"45-54",1,"Degree or diploma","Rural",5,NA,1.15764904022217,13,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA
"7904",136971010,"A (Experience of the police)","Male",6,NA,2,3,2,"35-44",1,"O level/GCSE","Urban",1,NA,1.61277115345001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,0.0639886111021042
"7905",136214280,"D (Online security)","Female",7,NA,2,4,5,"65-74",1,"None","Urban",2,NA,0.620584607124329,13,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,3,NA
"7906",136658110,"C (Crime preventing)","Male",4,NA,1,5,3,"16-24",1,"Apprenticeship or A/AS level","Rural",5,NA,1.43409299850464,NA,NA,NA,NA,"Not at all worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.3885418176651,0,5,5,5,NA
"7907",136533100,"B (Attitudes to the CJS)","Female",7,NA,2,1,1,"55-64",1,"O level/GCSE","Urban",5,NA,0.50410133600235,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,0,4,4,4,NA
"7908",136511130,"A (Experience of the police)","Female",6,NA,2,1,6,"75+",1,"Degree or diploma","Rural",4,NA,0.501757562160492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA
"7909",147631040,"D (Online security)","Male",1,2,2,4,3,"16-24",5,"Other","Urban",NA,3,0.446649014949799,99,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,NA
"7910",136253030,"C (Crime preventing)","Female",7,NA,1,2,1,"35-44",1,"Apprenticeship or A/AS level","Urban",5,NA,1.03102087974548,NA,NA,NA,NA,"Fairly Worried","Fairly Worried",NA,NA,"Fairly Worried","Fairly Worried","Not very worried",1.18415200710297,0,4,4,4,NA
"7911",136319040,"D (Online security)","Female",7,NA,1,2,1,"55-64",1,"None","Urban",5,NA,0.820489406585693,99,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,3,NA
"7912",135490250,"A (Experience of the police)","Male",6,NA,1,2,1,"35-44",3,"Degree or diploma","Urban",2,NA,1.1355015039444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,-0.476934432983398
"7913",135619170,"A (Experience of the police)","Female",1,2,2,4,2,"25-34",1,"O level/GCSE","Urban",NA,4,1.15970969200134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,4,1.86817729473114
"7914",137154110,"C (Crime preventing)","Female",5,NA,2,2,1,"35-44",1,"Degree or diploma","Rural",2,NA,1.18757653236389,NA,NA,NA,NA,"Not at all worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.3885418176651,0,4,4,4,NA
"7915",147472240,"D (Online security)","Female",7,NA,2,1,1,"65-74",1,"O level/GCSE","Rural",3,NA,1.29097282886505,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA
"7916",136347050,"A (Experience of the police)","Male",5,NA,2,1,1,"75+",1,"Degree or diploma","Urban",4,NA,1.24169611930847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,-1.21526670455933
"7917",136209060,"B (Attitudes to the CJS)","Male",7,NA,2,4,3,"55-64",1,"None","Rural",2,NA,0.286150604486465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA
"7918",147414070,"C (Crime preventing)","Male",3,NA,1,2,3,"25-34",1,"None","Urban",5,NA,0.897062480449677,NA,NA,NA,NA,"Not at all worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-1.3885418176651,0,3,4,4,NA
"7919",147452110,"C (Crime preventing)","Male",7,NA,1,4,3,"45-54",1,"Apprenticeship or A/AS level","Urban",1,NA,2.92072153091431,NA,NA,NA,NA,"Not very worried","Fairly Worried",NA,NA,"Not at all worried","Fairly Worried","Not at all worried",0.103474527597427,0,3,3,3,NA
"7920",136909050,"A (Experience of the police)","Female",7,NA,2,1,6,"75+",1,"Other","Urban",5,NA,0.655733585357666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,-1.21526670455933
"7921",137128020,"B (Attitudes to the CJS)","Female",7,NA,1,4,2,"45-54",1,"None","Urban",1,NA,2.22458505630493,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,2,4,3,NA
"7922",136154230,"C (Crime preventing)","Female",6,NA,2,4,6,"65-74",1,"O level/GCSE","Urban",2,NA,0.696776032447815,NA,NA,NA,NA,"Fairly Worried","Fairly Worried",NA,NA,"Fairly Worried","Fairly Worried","Fairly Worried",1.47205889225006,0,3,3,3,NA
"7923",136952140,"B (Attitudes to the CJS)","Female",7,NA,2,4,2,"35-44",1,"None","Urban",NA,1,0.569027662277222,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,0,2,2,2,NA
"7924",147611200,"D (Online security)","Female",6,NA,2,2,2,"25-34",1,"O level/GCSE","Urban",4,NA,0.807878375053406,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,NA
"7925",137112040,"D (Online security)","Female",3,NA,2,4,3,"25-34",1,"O level/GCSE","Urban",1,NA,0.671894550323486,7,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,2,NA
"7926",136123180,"B (Attitudes to the CJS)","Male",6,NA,1,2,3,"45-54",1,"Apprenticeship or A/AS level","Urban",5,NA,0.322797060012817,NA,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,0,4,4,4,NA
"7927",136268230,"C (Crime preventing)","Female",7,NA,2,1,2,"65-74",1,"Degree or diploma","Rural",NA,4,0.478141218423843,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not at all worried","Not at all worried","Not at all worried",-0.823424398899078,0,4,4,4,NA
"7928",136888310,"C (Crime preventing)","Male",7,NA,1,2,1,"45-54",1,"Apprenticeship or A/AS level","Urban",1,NA,0.857564508914948,NA,NA,NA,NA,"Fairly Worried","Not very worried",NA,NA,"Not at all worried","Not very worried","Not at all worried",-0.257573813199997,1,2,4,3,NA
"7929",135570230,"C (Crime preventing)","Female",1,2,1,2,1,"55-64",1,"Apprenticeship or A/AS level","Rural",5,NA,0.733617007732391,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not very worried","Not very worried","Not at all worried",-0.246148273348808,0,4,4,4,NA
"7930",137010110,"D (Online security)","Male",2,1,1,4,1,"25-34",1,"O level/GCSE","Urban",1,NA,1.20952105522156,5,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA
"7931",136814100,"B (Attitudes to the CJS)","Male",7,NA,1,2,1,"55-64",1,"None","Rural",NA,4,0.476538628339767,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,0,4,4,4,NA
"7932",147242030,"C (Crime preventing)","Male",7,NA,2,5,5,"45-54",2,"Degree or diploma","Urban",4,NA,2.22228121757507,NA,NA,NA,NA,"Not at all worried","Not very worried",NA,NA,"Not at all worried","Not very worried","Not very worried",-0.482946783304214,0,3,3,3,NA
"7933",136149300,"B (Attitudes to the CJS)","Female",4,NA,1,4,3,"25-34",1,"Degree or diploma","Urban",2,NA,3.25170063972473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA
"7934",136149210,"A (Experience of the police)","Female",7,NA,2,1,3,"75+",1,"Degree or diploma","Urban",3,NA,0.71460896730423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA
"7935",136714090,"A (Experience of the police)","Female",7,NA,1,1,1,"55-64",1,"Degree or diploma","Urban",4,NA,1.05920398235321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,1.20532321929932
"7936",147248110,"C (Crime preventing)","Male",7,NA,2,1,2,"65-74",1,"Apprenticeship or A/AS level","Urban",2,NA,1.86156380176544,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not at all worried","Not very worried","Not at all worried",-0.514213681221008,0,2,4,4,NA
"7937",147587050,"A (Experience of the police)","Female",2,1,1,3,2,"35-44",1,"Degree or diploma","Urban",4,NA,1.26958096027374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,-1.21526670455933
"7938",147488290,"A (Experience of the police)","Female",6,NA,2,4,2,"35-44",1,"Degree or diploma","Urban",5,NA,1.14565014839172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,3,2.41277313232422
"7939",137074030,"C (Crime preventing)","Female",2,1,2,4,1,"16-24",1,"Apprenticeship or A/AS level","Rural",3,NA,0.919168710708618,NA,NA,NA,NA,"Fairly Worried","Not very worried",NA,NA,"Not very worried","Fairly Worried","Not Applicable",NA,0,3,3,3,NA
"7940",147556310,"C (Crime preventing)","Male",5,NA,1,2,2,"35-44",1,"Degree or diploma","Rural",5,NA,1.21917164325714,NA,NA,NA,NA,"Not at all worried","Not at all worried",NA,NA,"Not at all worried","Not at all worried","Not Applicable",NA,0,4,4,4,NA
"7941",136840100,"B (Attitudes to the CJS)","Female",6,NA,1,4,3,"45-54",1,"Apprenticeship or A/AS level","Urban",1,NA,0.57071191072464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,NA
"7942",137210070,"C (Crime preventing)","Female",7,NA,2,2,1,"25-34",1,"O level/GCSE","Urban",2,NA,0.78718489408493,NA,NA,NA,NA,"Not very worried","Not very worried",NA,NA,"Not very worried","Not very worried","Not very worried",0.0417585112154484,0,3,4,4,NA
"7943",136723240,"D (Online security)","Female",6,2,1,4,2,"16-24",1,"Apprenticeship or A/AS level","Urban",1,NA,1.36289775371552,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,4,4,4,NA
"7944",136184040,"D (Online security)","Female",7,NA,2,1,1,"55-64",1,"Degree or diploma","Urban",3,NA,1.72697675228119,5,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,0,3,4,4,NA
"7945",147248060,"B (Attitudes to the CJS)","Male",1,2,2,4,3,"16-24",3,"O level/GCSE","Urban",1,NA,2.41332745552063,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,0,2,3,2,NA
"7946",136553050,"A (Experience of the police)","Female",6,NA,1,2,2,"35-44",1,"None","Urban",4,NA,1.27360022068024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,3,0.226167425513268
"7947",136726120,"D (Online security)","Female",3,2,1,4,3,"35-44",1,"None","Urban",3,NA,0.656043946743011,5,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,NA
"7948",136375060,"B (Attitudes to the CJS)","Female",5,NA,1,2,1,"25-34",1,"Degree or diploma","Urban",4,NA,0.832868576049805,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,0,4,4,4,NA
"7949",147457140,"B (Attitudes to the CJS)","Female",5,NA,2,4,5,"35-44",1,"O level/GCSE","Urban",1,NA,0.591681122779846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,NA
"7950",136921040,"D (Online security)","Male",5,NA,1,2,1,"25-34",1,"Degree or diploma","Urban",4,NA,0.881599247455597,5,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,4,NA
"7951",136161320,"D (Online security)","Male",3,NA,1,1,1,"25-34",3,"Degree or diploma","Urban",1,NA,1.38727784156799,13,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,3,NA
